Date,Open,High,Low,Close,Volume
03/09/2023,"77,900","79,086","77,646","78,747","1,320,476"
03/08/2023,"77,053","78,069","76,799","78,069","1,029,714"
03/07/2023,"77,477","78,323","77,138","77,815","1,243,947"
03/06/2023,"77,053","78,069","77,053","77,053","840,754"
03/03/2023,"77,731","78,577","76,969","76,969","1,021,093"
03/02/2023,"78,747","79,424","77,731","78,916","1,162,931"
03/01/2023,"78,154","79,086","78,069","78,747","916,102"
02/28/2023,"78,832","79,340","78,408","79,170","739,070"
02/27/2023,"78,747","79,170","77,646","78,577","615,301"
02/24/2023,"78,747","79,594","76,207","79,170","847,249"
02/23/2023,"78,747","79,594","77,223","79,001","1,234,972"
02/22/2023,"79,763","79,848","78,323","78,747","1,265,441"
02/21/2023,"79,763","80,356","79,594","79,763","821,385"
02/20/2023,"78,747","80,017","78,747","79,424","1,371,141"
02/17/2023,"78,747","79,001","77,900","78,747","1,121,005"
02/16/2023,"78,747","79,594","78,069","78,239","995,111"
02/15/2023,"78,323","79,763","77,223","78,747","1,062,073"
02/14/2023,"79,170","79,170","77,223","78,323","1,391,336"
02/13/2023,"80,271","80,779","77,900","79,170","1,054,279"
02/10/2023,"80,017","80,017","78,577","80,017","842,880"
02/09/2023,"79,424","80,440","78,747","78,747","992,394"
02/08/2023,"77,985","81,456","77,985","79,763","1,122,895"
02/07/2023,"80,694","80,864","77,900","77,900","1,735,125"
02/06/2023,"78,408","81,541","77,477","81,287","1,688,239"
02/03/2023,"76,461","78,747","75,445","78,747","1,102,345"
02/02/2023,"75,021","77,900","75,021","76,715","1,217,139"
02/01/2023,"77,900","78,323","75,445","75,445","1,342,088"
01/31/2023,"76,122","77,815","74,344","77,815","1,811,300"
01/30/2023,"77,985","78,323","76,037","76,122","1,234,145"
01/27/2023,"78,747","80,102","77,477","78,747","1,872,830"
01/19/2023,"75,783","81,287","74,090","78,747","2,098,401"
01/18/2023,"76,207","77,053","75,699","76,207","1,044,004"
01/17/2023,"74,936","75,699","73,920","75,699","761,273"
01/16/2023,"72,820","74,936","72,820","73,920","1,221,154"
01/13/2023,"72,142","73,243","72,142","72,650","970,782"
01/12/2023,"72,142","72,142","70,957","71,804","2,320,665"
01/11/2023,"73,920","73,920","72,058","72,058","1,550,653"
01/10/2023,"72,989","76,122","72,989","73,920","2,596,428"
01/09/2023,"72,650","73,582","71,804","73,582","1,968,845"
01/06/2023,"71,126","71,804","71,041","71,126","1,489,831"
01/05/2023,"70,110","71,126","69,856","71,126","1,273,827"
01/04/2023,"70,195","70,195","69,263","70,110","1,150,176"
01/03/2023,"67,909","69,941","67,909","69,941","1,287,054"
