Date,Open,High,Low,Close,Volume
10/07/2015,"22,415","22,808","22,218","22,218","3,105,903"
10/06/2015,"21,628","22,316","21,628","22,267","2,839,439"
10/05/2015,"21,284","21,481","21,137","21,382","683,718"
10/02/2015,"21,186","21,382","20,989","21,137","842,115"
10/01/2015,"21,137","21,235","21,087","21,137","570,097"
09/30/2015,"21,186","21,333","21,087","21,087","787,166"
09/29/2015,"20,989","21,087","20,792","21,038","1,843,544"
09/28/2015,"21,677","21,677","21,137","21,137","2,093,123"
09/25/2015,"21,677","21,776","21,579","21,628","952,359"
09/24/2015,"21,972","22,120","21,677","21,677","1,121,152"
09/23/2015,"21,825","21,923","21,628","21,874","1,522,253"
09/22/2015,"21,972","22,169","21,825","21,923","605,028"
09/21/2015,"21,628","22,021","21,628","21,972","750,364"
09/18/2015,"21,628","22,021","21,628","21,628","6,369,146"
09/17/2015,"21,776","21,776","21,431","21,431","791,825"
09/16/2015,"21,137","21,677","21,137","21,628","1,166,255"
09/15/2015,"21,235","21,333","20,940","20,989","1,481,219"
09/14/2015,"21,972","22,464","21,235","21,235","2,362,130"
09/11/2015,"22,365","22,660","21,923","22,021","1,888,260"
09/10/2015,"22,120","23,004","22,021","22,611","2,825,788"
09/09/2015,"22,267","22,906","22,120","22,513","3,689,895"
09/08/2015,"20,694","21,825","20,645","21,825","5,572,682"
09/07/2015,"20,645","20,940","20,596","20,694","1,207,146"
09/04/2015,"20,448","20,792","20,448","20,645","1,922,580"
09/03/2015,"20,792","21,038","20,301","20,448","2,923,215"
09/01/2015,"20,940","21,137","20,645","20,891","1,338,445"
08/31/2015,"21,382","21,431","20,891","20,891","2,663,240"
08/28/2015,"20,448","21,333","20,448","21,333","4,346,698"
08/27/2015,"20,498","21,038","20,301","20,448","2,992,933"
08/26/2015,"19,711","20,547","19,711","20,153","2,094,526"
08/25/2015,"18,679","20,006","18,679","19,711","4,054,803"
08/24/2015,"20,645","20,645","19,416","19,416","4,496,653"
08/21/2015,"20,743","20,842","19,957","20,842","2,624,444"
08/20/2015,"21,038","21,382","20,743","21,087","1,563,856"
08/19/2015,"20,792","21,382","20,252","21,284","2,289,279"
08/18/2015,"20,153","20,891","20,055","20,891","2,404,425"
08/17/2015,"21,333","21,530","19,809","20,153","3,159,041"
08/14/2015,"21,628","21,825","20,842","21,284","3,753,042"
08/13/2015,"22,365","22,365","21,579","21,628","3,019,686"
08/12/2015,"22,906","23,004","22,267","22,365","2,112,653"
08/11/2015,"23,004","23,545","22,759","23,152","3,311,153"
08/10/2015,"21,923","22,808","21,923","22,808","839,003"
08/07/2015,"22,169","22,267","21,628","22,070","2,791,040"
08/06/2015,"22,660","23,054","22,070","22,169","1,816,242"
08/05/2015,"22,611","23,004","22,464","22,660","2,091,678"
08/04/2015,"23,447","23,643","22,611","22,611","1,519,710"
08/03/2015,"24,479","24,479","23,004","23,545","2,251,541"
07/31/2015,"25,315","25,315","24,528","24,528","861,340"
07/30/2015,"25,069","25,069","24,577","25,069","695,741"
07/29/2015,"25,315","25,560","25,069","25,069","1,004,602"
07/28/2015,"25,315","26,052","25,069","25,315","1,768,332"
07/27/2015,"24,823","25,315","24,577","25,069","1,985,910"
07/24/2015,"25,315","25,560","24,823","24,823","780,982"
07/23/2015,"25,806","26,052","25,315","25,315","812,088"
07/22/2015,"24,184","25,806","24,086","25,560","2,347,666"
07/21/2015,"24,282","24,823","24,037","24,184","1,232,149"
07/20/2015,"25,069","25,069","24,233","24,282","969,326"
07/17/2015,"25,315","25,560","25,069","25,069","800,166"
07/16/2015,"25,069","25,560","24,577","25,069","764,503"
07/15/2015,"25,806","25,806","25,069","25,069","815,119"
07/14/2015,"25,806","26,052","24,577","25,806","1,192,336"
07/13/2015,"26,052","26,298","25,560","25,806","2,467,837"
