Date,Open,High,Low,Close,Volume
01/17/2017,"24,885","25,980","24,885","25,847","3,526,277"
01/16/2017,"24,885","25,084","24,586","24,785","967,345"
01/13/2017,"24,951","25,415","24,851","24,851","1,755,091"
01/12/2017,"25,482","25,548","25,084","25,150","2,807,565"
01/11/2017,"25,482","25,714","25,382","25,515","2,257,752"
01/10/2017,"25,482","25,648","25,449","25,482","2,018,628"
01/09/2017,"25,349","25,847","25,283","25,681","3,585,817"
01/06/2017,"24,686","25,482","24,619","25,150","3,761,227"
01/05/2017,"24,486","24,752","24,453","24,652","1,288,824"
01/04/2017,"24,885","24,951","24,420","24,553","2,018,929"
01/03/2017,"23,624","24,885","23,624","24,719","3,042,167"
