Date,Open,High,Low,Close,Volume
07/17/2020,"55,476","55,476","54,945","54,945","1,376,740"
07/16/2020,"55,609","55,675","55,012","55,410","2,003,393"
07/15/2020,"55,211","55,609","55,211","55,410","1,806,132"
07/14/2020,"55,012","55,078","54,547","55,078","913,381"
07/13/2020,"55,343","55,410","54,680","55,012","594,690"
07/10/2020,"55,343","55,476","54,481","54,879","1,580,134"
07/09/2020,"55,675","55,675","55,277","55,476","1,565,983"
07/08/2020,"55,211","55,343","54,945","55,078","881,856"
07/07/2020,"55,742","55,874","55,277","55,343","2,059,753"
07/06/2020,"55,078","55,343","54,680","55,012","1,915,085"
07/03/2020,"54,746","55,277","54,547","55,078","558,086"
07/02/2020,"55,211","55,211","53,751","54,812","1,008,214"
07/01/2020,"53,286","54,879","53,087","54,879","720,988"
06/30/2020,"54,746","54,746","53,087","53,286","1,469,267"
06/29/2020,"55,277","55,277","53,817","54,083","1,411,083"
06/26/2020,"55,808","56,206","55,078","55,277","1,553,566"
06/25/2020,"54,879","56,007","54,879","55,542","823,778"
06/24/2020,"57,069","57,069","55,808","56,206","1,115,389"
06/23/2020,"56,737","57,732","56,604","57,069","1,442,504"
06/22/2020,"56,405","56,803","56,405","56,737","2,081,242"
06/19/2020,"56,405","57,069","56,405","56,671","1,930,365"
06/18/2020,"55,742","57,400","55,675","56,405","2,938,233"
06/17/2020,"56,405","56,538","55,609","55,874","1,871,263"
06/16/2020,"55,742","55,742","54,680","55,542","1,210,056"
06/15/2020,"56,803","56,936","54,282","54,414","1,836,286"
06/12/2020,"54,746","57,400","54,746","56,803","2,430,599"
06/11/2020,"59,391","59,458","57,732","58,396","1,784,085"
06/10/2020,"59,391","59,590","59,259","59,458","5,068,782"
06/09/2020,"59,657","59,723","59,325","59,391","629,440"
06/08/2020,"59,059","59,856","58,661","59,325","1,841,862"
06/05/2020,"59,126","59,259","57,732","59,059","1,280,265"
06/04/2020,"58,396","59,059","58,396","59,059","1,109,692"
06/03/2020,"57,732","58,330","57,666","58,330","757,622"
06/02/2020,"57,666","57,666","57,268","57,467","1,724,018"
06/01/2020,"56,737","57,533","56,737","57,400","1,395,004"
05/29/2020,"56,405","57,069","56,073","56,538","1,749,847"
05/28/2020,"55,078","56,471","55,078","56,073","3,493,591"
05/27/2020,"55,078","56,007","55,012","55,012","1,232,343"
05/26/2020,"53,751","54,812","53,751","54,746","1,415,619"
05/25/2020,"53,684","53,950","53,618","53,817","1,232,253"
05/22/2020,"53,883","53,950","53,087","53,751","2,480,932"
05/21/2020,"53,087","53,883","52,822","53,883","2,380,418"
05/20/2020,"52,025","52,888","52,025","52,822","1,139,560"
05/19/2020,"53,021","53,154","52,291","52,424","2,580,316"
05/18/2020,"50,632","52,424","50,300","52,092","1,725,766"
05/15/2020,"50,698","50,765","50,167","50,433","2,565,201"
05/14/2020,"49,769","50,698","49,703","50,433","3,342,534"
05/13/2020,"50,167","50,765","47,778","50,167","2,790,837"
05/12/2020,"49,504","50,433","49,371","50,167","3,474,287"
05/11/2020,"48,774","49,437","48,110","49,437","2,635,907"
05/08/2020,"46,451","49,238","46,319","48,774","6,126,665"
05/07/2020,"44,991","46,252","44,925","46,252","3,600,932"
05/06/2020,"44,660","44,925","44,129","44,859","1,782,382"
05/05/2020,"44,660","44,925","44,328","44,328","1,518,469"
05/04/2020,"45,124","45,190","44,328","44,726","1,368,708"
04/29/2020,"44,460","45,190","44,460","45,124","2,455,977"
04/28/2020,"44,328","45,456","43,266","44,460","3,093,570"
04/27/2020,"46,385","46,385","44,328","44,328","3,922,697"
04/24/2020,"45,920","46,186","44,792","45,721","1,849,442"
04/23/2020,"47,115","47,115","45,655","45,920","1,810,773"
04/22/2020,"45,788","47,181","45,788","45,987","2,514,040"
04/21/2020,"47,115","47,447","44,991","47,447","3,333,552"
04/20/2020,"47,579","48,044","46,982","47,712","2,194,173"
04/17/2020,"47,447","47,646","47,048","47,380","2,756,434"
04/16/2020,"46,451","47,248","46,319","47,248","1,672,797"
04/15/2020,"46,252","47,314","46,252","47,048","1,684,385"
04/14/2020,"46,783","46,982","44,991","46,385","2,960,521"
04/13/2020,"46,849","47,646","46,451","46,982","1,577,527"
04/10/2020,"47,115","47,712","46,186","46,849","2,523,217"
04/09/2020,"45,124","47,778","45,124","47,115","3,381,187"
04/08/2020,"44,460","45,257","44,328","44,792","2,679,940"
04/07/2020,"45,124","45,788","44,328","45,257","2,776,672"
04/06/2020,"44,792","45,323","43,797","45,124","3,181,486"
04/03/2020,"43,133","43,996","42,470","43,465","2,602,046"
04/01/2020,"40,811","43,731","40,811","43,133","1,956,511"
03/31/2020,"40,811","42,536","39,815","41,143","1,442,910"
03/30/2020,"39,882","40,744","39,683","40,479","3,248,545"
03/27/2020,"42,005","43,731","41,474","42,536","2,787,296"
03/26/2020,"41,143","42,934","40,811","41,939","3,067,545"
03/25/2020,"39,815","41,143","39,616","41,143","2,766,364"
03/24/2020,"37,957","38,754","37,559","38,488","2,257,526"
03/23/2020,"38,223","38,820","37,957","37,957","2,893,461"
03/20/2020,"43,797","43,996","40,811","40,811","5,430,105"
03/19/2020,"44,660","45,589","43,797","43,797","1,855,289"
03/18/2020,"45,124","46,916","45,124","45,987","2,416,193"
03/17/2020,"42,204","44,792","42,204","44,792","2,086,516"
03/16/2020,"47,115","47,115","44,129","44,527","1,879,988"
03/13/2020,"44,261","48,442","44,261","47,115","2,953,257"
03/12/2020,"47,778","48,442","47,579","47,579","2,414,746"
03/11/2020,"53,353","53,353","49,371","51,096","3,008,728"
03/10/2020,"51,760","53,021","50,035","53,021","3,416,631"
03/09/2020,"52,424","53,684","52,158","52,158","2,144,398"
03/06/2020,"55,078","56,870","54,414","56,073","1,716,378"
03/05/2020,"54,547","55,476","54,547","55,144","1,361,776"
03/04/2020,"54,414","54,414","53,751","54,215","911,000"
03/03/2020,"55,410","55,410","54,547","54,547","1,407,904"
03/02/2020,"54,083","54,547","53,950","54,282","1,415,966"
02/28/2020,"53,154","55,343","53,154","54,680","3,330,493"
02/27/2020,"55,742","56,140","55,012","55,742","3,034,979"
02/26/2020,"57,069","57,069","55,742","56,405","1,852,426"
02/25/2020,"57,069","57,732","56,936","57,201","1,852,848"
02/24/2020,"57,069","58,396","57,069","57,865","1,583,675"
02/21/2020,"59,391","59,391","59,059","59,059","1,532,348"
02/20/2020,"59,524","59,988","59,192","59,391","972,589"
02/19/2020,"59,059","59,391","59,059","59,391","480,734"
02/18/2020,"59,458","59,458","59,059","59,325","732,200"
02/17/2020,"59,259","59,657","59,126","59,325","518,242"
02/14/2020,"59,059","59,590","59,059","59,259","724,544"
02/13/2020,"59,192","59,391","58,927","59,259","1,034,179"
02/12/2020,"59,590","59,590","59,126","59,325","974,624"
02/11/2020,"59,059","59,391","58,993","59,192","856,267"
02/10/2020,"59,192","59,391","58,728","58,993","949,473"
02/07/2020,"59,590","60,254","59,059","59,723","1,819,710"
02/06/2020,"59,059","60,320","58,927","59,325","1,452,615"
02/05/2020,"59,856","59,988","58,927","58,993","1,403,443"
02/04/2020,"59,059","59,590","58,197","59,590","2,123,617"
02/03/2020,"55,808","59,856","55,078","58,860","2,767,781"
01/31/2020,"58,396","59,590","58,197","58,860","2,027,097"
01/30/2020,"61,117","61,316","57,732","58,993","5,680,561"
01/22/2020,"62,377","63,041","61,780","61,979","1,369,386"
01/21/2020,"62,311","62,776","62,112","62,377","1,204,947"
01/20/2020,"62,709","62,908","62,046","62,377","1,296,268"
01/17/2020,"59,391","62,709","59,391","62,709","3,391,842"
01/16/2020,"59,259","59,922","58,993","59,391","1,916,215"
01/15/2020,"59,458","59,458","58,927","59,259","2,260,223"
01/14/2020,"59,391","59,723","59,126","59,325","1,508,659"
01/13/2020,"59,059","59,590","59,059","59,325","2,595,506"
01/10/2020,"58,860","59,988","58,330","59,391","2,405,705"
01/09/2020,"58,197","58,993","58,197","58,860","1,364,775"
01/08/2020,"57,666","58,330","57,201","57,732","1,269,279"
01/07/2020,"57,732","58,330","56,671","58,263","1,691,709"
01/06/2020,"59,192","59,391","58,064","58,064","1,326,287"
