Date,Open,High,Low,Close,Volume
03/15/2019,"44,593","44,593","43,797","43,797","3,942,287"
03/14/2019,"43,266","44,460","42,802","44,460","3,828,648"
03/13/2019,"43,133","43,266","42,802","43,266","2,682,909"
03/12/2019,"41,806","43,001","41,607","43,001","3,397,252"
03/11/2019,"41,408","41,607","41,076","41,541","2,149,191"
03/08/2019,"41,408","41,806","41,209","41,673","1,502,993"
03/07/2019,"41,607","42,337","41,541","41,872","3,091,641"
03/06/2019,"41,872","42,005","41,076","41,607","2,107,101"
03/05/2019,"41,673","42,337","41,474","41,806","2,376,093"
03/04/2019,"41,275","41,806","41,275","41,673","2,030,593"
03/01/2019,"40,479","41,275","40,346","41,275","1,225,909"
02/28/2019,"41,076","41,474","40,147","40,147","3,781,073"
02/27/2019,"41,673","41,806","40,877","41,076","1,934,148"
02/26/2019,"42,072","42,138","41,076","41,806","3,325,204"
02/25/2019,"41,474","42,403","41,342","42,072","3,134,152"
02/22/2019,"39,948","41,408","39,815","41,143","3,771,670"
02/21/2019,"39,484","39,882","39,218","39,882","3,130,083"
02/20/2019,"39,351","39,550","39,085","39,218","1,233,413"
02/19/2019,"39,815","39,948","39,152","39,152","2,041,202"
02/18/2019,"39,484","39,815","39,484","39,815","1,548,910"
02/15/2019,"39,815","39,815","39,284","39,351","1,882,459"
02/14/2019,"39,683","40,014","39,550","39,948","2,454,937"
02/13/2019,"38,886","39,749","38,886","39,683","2,793,414"
02/12/2019,"38,555","39,152","38,355","38,886","2,537,232"
02/11/2019,"37,825","38,621","37,692","38,555","2,147,458"
02/01/2019,"37,825","38,090","37,493","37,493","1,246,313"
01/31/2019,"37,692","38,090","37,692","37,692","1,729,624"
01/30/2019,"37,626","37,957","37,626","37,626","2,452,902"
01/29/2019,"36,829","37,626","36,630","37,626","1,757,985"
01/28/2019,"37,161","37,161","36,829","36,829","507,829"
01/25/2019,"36,829","37,227","36,763","37,028","1,520,293"
01/24/2019,"36,763","36,896","36,497","36,763","699,032"
01/23/2019,"36,431","36,829","36,431","36,763","775,660"
01/22/2019,"37,161","37,161","36,630","36,630","600,281"
01/21/2019,"36,232","37,294","36,166","37,028","1,311,850"
01/18/2019,"36,630","36,763","36,365","36,365","1,088,625"
01/17/2019,"36,696","36,962","36,564","36,630","693,290"
01/16/2019,"37,360","37,360","36,497","36,763","1,064,152"
01/15/2019,"36,696","37,227","36,630","37,095","1,689,418"
01/14/2019,"36,630","36,829","36,431","36,696","1,230,821"
01/11/2019,"36,630","36,829","36,431","36,630","1,718,548"
01/10/2019,"37,028","37,028","36,497","36,497","1,273,182"
01/09/2019,"36,829","37,227","36,365","37,028","1,712,460"
01/08/2019,"36,497","36,630","36,166","36,497","2,025,063"
01/07/2019,"36,696","36,829","36,166","36,232","1,847,242"
01/04/2019,"35,369","36,099","34,905","36,099","2,262,921"
01/03/2019,"35,834","35,900","34,971","35,568","1,614,477"
01/02/2019,"35,767","36,033","35,502","35,568","1,878,632"
