Date,Open,High,Low,Close,Volume
11/11/2022,"61,812","63,929","61,812","63,929","2,281,220"
11/10/2022,"62,574","62,574","60,627","61,643","1,792,167"
11/09/2022,"62,235","62,828","61,473","62,659","1,434,679"
11/08/2022,"60,965","63,506","60,627","61,473","2,667,761"
11/07/2022,"60,796","61,812","60,203","60,796","2,078,560"
11/04/2022,"60,542","61,389","58,340","60,796","1,863,618"
11/03/2022,"60,965","62,151","60,965","61,812","891,183"
11/02/2022,"62,659","63,082","60,965","62,320","1,482,273"
11/01/2022,"62,659","63,506","62,066","63,506","975,624"
10/31/2022,"62,235","62,235","61,389","62,235","778,751"
10/28/2022,"61,389","63,082","60,627","60,627","1,843,541"
10/27/2022,"59,695","61,727","58,679","60,711","1,532,702"
10/26/2022,"59,780","59,780","58,002","59,272","769,303"
10/25/2022,"55,885","59,780","55,885","59,187","2,000,850"
10/24/2022,"58,848","58,848","55,715","57,578","1,032,312"
10/21/2022,"58,594","59,865","57,578","57,578","1,718,001"
10/20/2022,"57,494","59,272","56,816","58,594","1,862,770"
10/19/2022,"57,494","57,578","56,986","57,494","822,448"
10/18/2022,"57,578","57,578","56,986","57,324","1,068,805"
10/17/2022,"56,986","57,578","55,461","56,139","1,536,953"
10/14/2022,"58,002","58,002","56,986","57,663","2,171,032"
10/13/2022,"54,276","56,308","53,091","56,308","1,968,491"
10/12/2022,"53,345","55,292","52,667","54,191","1,873,538"
10/11/2022,"55,292","55,885","52,498","52,498","1,808,938"
10/10/2022,"56,308","57,324","54,276","55,123","1,613,246"
10/07/2022,"58,933","58,933","55,292","56,478","2,602,570"
10/06/2022,"60,965","60,965","59,187","59,356","1,022,274"
10/05/2022,"60,457","60,965","60,203","60,542","1,097,149"
10/04/2022,"59,272","60,881","58,848","60,373","1,512,743"
10/03/2022,"62,235","62,489","59,526","59,780","1,086,402"
09/30/2022,"61,981","62,913","61,304","61,981","2,097,928"
09/29/2022,"64,352","64,352","62,659","62,659","694,192"
09/28/2022,"62,659","63,506","62,489","63,506","779,106"
09/27/2022,"64,352","64,352","62,828","62,913","795,285"
09/26/2022,"63,590","65,199","62,743","63,506","2,048,917"
09/23/2022,"65,368","65,792","64,183","64,268","1,244,892"
09/22/2022,"65,792","66,554","65,622","66,046","1,482,155"
09/21/2022,"67,146","67,401","65,961","66,808","1,794,175"
09/20/2022,"66,723","67,739","66,554","67,062","615,537"
09/19/2022,"66,892","67,909","66,046","66,723","1,217,020"
09/16/2022,"67,146","67,739","66,469","67,739","1,794,175"
09/15/2022,"66,469","67,146","66,130","67,062","949,760"
09/14/2022,"65,368","67,316","65,199","66,300","1,282,330"
09/13/2022,"67,231","67,231","66,554","66,554","2,544,937"
09/12/2022,"67,401","67,485","66,723","66,977","1,211,470"
09/09/2022,"66,469","67,146","66,215","66,723","3,194,180"
09/08/2022,"68,501","68,501","66,046","66,046","1,682,098"
09/07/2022,"69,433","69,856","67,570","67,739","2,793,419"
09/06/2022,"69,941","71,126","69,517","70,025","1,213,241"
09/05/2022,"71,126","71,380","69,856","69,941","1,869,287"
08/31/2022,"72,820","73,243","71,126","71,126","1,332,050"
08/30/2022,"69,856","72,820","69,856","72,820","3,026,667"
08/29/2022,"68,925","69,856","68,501","69,856","1,255,993"
08/26/2022,"69,433","70,872","69,433","69,856","1,883,104"
08/25/2022,"69,602","69,602","68,840","69,433","744,975"
08/24/2022,"68,755","70,195","67,993","69,433","1,341,262"
08/23/2022,"67,739","68,840","67,655","67,909","960,153"
08/22/2022,"67,824","69,009","67,739","67,739","729,622"
08/19/2022,"68,247","69,433","68,247","68,501","1,417,200"
08/18/2022,"68,840","69,433","68,755","69,009","2,023,762"
08/17/2022,"68,755","69,179","68,755","69,009","1,005,031"
08/16/2022,"69,433","69,433","68,671","69,009","1,200,723"
08/15/2022,"69,433","69,687","69,179","69,263","1,558,329"
08/12/2022,"69,009","69,348","68,501","69,094","1,651,983"
08/11/2022,"68,840","69,433","68,247","69,009","1,444,953"
08/10/2022,"67,824","68,586","67,824","68,163","646,597"
08/09/2022,"69,433","69,433","67,655","68,417","1,541,087"
08/08/2022,"69,433","69,856","69,348","69,433","1,142,027"
08/05/2022,"69,433","69,771","68,671","69,433","1,648,440"
08/04/2022,"67,316","69,856","67,231","69,856","2,773,106"
08/03/2022,"66,300","67,316","66,046","67,316","2,193,944"
08/02/2022,"65,199","67,062","64,352","66,808","2,099,582"
08/01/2022,"63,251","65,199","62,997","65,199","1,965,538"
07/29/2022,"63,844","63,929","63,251","63,251","2,951,319"
07/28/2022,"63,844","64,014","63,336","63,760","1,409,878"
07/27/2022,"62,659","63,506","62,405","63,506","1,617,852"
07/26/2022,"61,981","62,997","61,981","62,574","1,322,484"
07/25/2022,"61,304","61,981","60,965","61,727","1,171,198"
07/22/2022,"61,050","61,558","60,965","61,389","1,322,248"
07/21/2022,"61,389","61,727","61,050","61,389","1,375,393"
07/20/2022,"60,627","61,389","60,627","61,389","677,776"
07/19/2022,"60,965","61,050","60,203","60,373","1,089,000"
07/18/2022,"61,389","61,727","60,965","60,965","462,243"
07/15/2022,"61,050","62,235","61,050","61,219","739,896"
07/14/2022,"60,796","61,643","60,627","61,304","518,931"
07/13/2022,"60,796","62,151","60,457","60,796","1,629,662"
07/12/2022,"61,050","61,473","60,711","60,881","992,630"
07/11/2022,"62,066","62,235","60,965","60,965","893,781"
07/08/2022,"63,421","63,506","62,574","62,659","898,741"
07/07/2022,"61,558","63,929","60,711","63,929","1,520,419"
07/06/2022,"62,405","62,574","58,340","61,643","1,941,800"
07/05/2022,"63,421","63,421","62,320","62,659","1,257,174"
07/04/2022,"63,421","63,675","62,574","62,743","928,502"
07/01/2022,"63,082","63,506","61,727","62,659","1,633,323"
06/30/2022,"63,929","64,352","63,336","63,336","938,267"
06/29/2022,"64,183","64,268","63,760","63,929","1,638,637"
06/28/2022,"63,506","65,199","63,336","64,606","1,294,140"
06/27/2022,"63,929","64,352","63,336","63,421","1,131,988"
06/24/2022,"64,522","64,606","63,167","63,506","813,237"
06/23/2022,"63,590","64,945","63,421","64,268","697,026"
06/22/2022,"65,961","66,046","63,506","64,352","2,557,101"
06/21/2022,"64,352","65,792","63,675","65,792","1,153,955"
06/20/2022,"67,316","67,316","63,760","64,352","1,286,936"
06/17/2022,"65,199","66,300","64,437","64,437","1,265,560"
06/16/2022,"64,945","67,739","64,776","66,977","1,564,353"
06/15/2022,"65,538","66,300","63,760","64,776","1,468,692"
06/14/2022,"63,929","66,130","62,659","65,199","1,283,983"
06/13/2022,"65,199","65,199","62,743","64,691","1,441,765"
06/10/2022,"65,876","66,892","65,538","65,792","461,653"
06/09/2022,"66,892","67,655","65,792","65,876","1,260,717"
06/08/2022,"68,586","68,586","66,723","67,062","1,440,466"
06/07/2022,"66,892","69,433","66,130","68,586","1,197,534"
06/06/2022,"65,622","67,739","63,590","67,485","1,039,870"
06/03/2022,"66,384","67,316","64,691","65,622","688,287"
06/02/2022,"68,417","68,417","66,892","66,892","876,872"
06/01/2022,"66,892","68,163","66,892","68,163","943,383"
05/31/2022,"66,808","66,808","66,046","66,808","1,403,855"
05/30/2022,"65,538","68,586","64,691","66,046","1,663,320"
05/27/2022,"64,945","65,538","64,606","65,538","1,053,452"
05/26/2022,"65,199","65,284","64,352","64,945","1,221,036"
05/25/2022,"64,352","65,199","63,336","65,199","1,060,538"
05/24/2022,"63,421","64,098","62,913","64,014","1,061,365"
05/23/2022,"64,014","64,014","62,320","62,997","810,875"
05/20/2022,"63,590","64,776","63,506","63,760","877,247"
05/19/2022,"63,506","64,945","63,336","64,352","680,020"
05/18/2022,"65,199","65,199","63,506","63,844","1,105,416"
05/17/2022,"62,828","65,199","61,897","64,352","2,770,980"
05/16/2022,"63,929","64,691","62,659","62,828","1,840,943"
05/13/2022,"65,199","66,046","61,812","61,812","2,342,707"
05/12/2022,"66,892","67,655","65,199","65,199","1,200,250"
05/11/2022,"67,739","67,993","66,892","67,739","1,212,060"
05/10/2022,"65,284","67,739","65,284","67,739","1,093,606"
05/09/2022,"66,723","68,078","65,876","65,961","2,024,234"
05/06/2022,"67,485","68,755","67,231","67,231","1,571,793"
05/05/2022,"68,163","69,009","67,401","68,586","1,203,793"
05/04/2022,"68,501","68,586","66,892","67,655","1,106,125"
04/29/2022,"68,925","69,687","67,739","68,501","34,076,808"
04/28/2022,"69,009","69,094","67,316","69,009","666,202"
04/27/2022,"67,655","69,433","66,215","69,009","2,757,044"
04/26/2022,"66,892","68,163","66,892","68,163","2,960,767"
04/25/2022,"69,602","70,279","65,199","69,263","3,400,217"
04/22/2022,"66,977","69,941","66,977","69,602","5,693,128"
04/21/2022,"66,384","67,062","66,215","66,384","2,684,649"
04/20/2022,"66,046","66,808","65,792","66,384","1,068,333"
04/19/2022,"65,876","66,469","65,707","65,792","1,236,979"
04/18/2022,"67,739","67,909","65,707","65,792","1,526,088"
04/15/2022,"68,755","69,009","67,909","67,909","1,103,999"
04/14/2022,"69,771","70,195","68,586","68,586","1,388,147"
04/13/2022,"70,279","70,364","69,433","69,771","1,069,632"
04/12/2022,"70,279","70,449","69,094","69,771","1,040,815"
04/08/2022,"71,041","71,041","70,195","70,279","959,208"
04/07/2022,"71,888","72,142","70,279","70,279","1,160,923"
04/06/2022,"70,195","71,973","69,179","71,634","2,402,863"
04/05/2022,"70,110","70,449","69,941","70,279","621,324"
04/04/2022,"70,449","71,211","69,941","69,941","935,352"
04/01/2022,"69,517","70,787","68,671","70,110","1,162,458"
03/31/2022,"69,433","69,941","69,433","69,517","581,524"
03/30/2022,"69,263","70,703","69,009","69,433","1,144,271"
03/29/2022,"69,771","70,279","69,094","69,348","1,238,397"
03/28/2022,"70,279","70,279","69,433","69,771","920,471"
03/25/2022,"71,126","71,126","69,433","69,856","1,408,697"
03/24/2022,"71,888","71,888","70,703","70,703","708,836"
03/23/2022,"71,888","72,481","71,888","71,888","1,205,329"
03/22/2022,"71,888","72,396","71,888","71,888","1,216,548"
03/21/2022,"71,296","72,396","71,126","71,888","1,138,366"
03/18/2022,"70,364","72,142","70,195","71,296","1,696,625"
03/17/2022,"70,279","70,703","70,025","70,279","1,536,953"
03/16/2022,"68,840","70,449","68,840","69,856","1,217,139"
03/15/2022,"71,126","71,211","68,586","68,671","2,846,210"
03/14/2022,"70,533","71,296","70,449","71,296","1,787,089"
03/11/2022,"70,872","71,041","70,279","70,957","1,069,514"
03/10/2022,"70,279","70,872","70,195","70,703","1,398,422"
03/09/2022,"69,263","70,364","69,179","70,279","1,658,242"
03/08/2022,"70,957","71,550","69,009","69,009","3,503,200"
03/07/2022,"71,380","71,888","71,041","71,888","2,105,487"
03/04/2022,"72,142","72,396","71,804","71,888","1,342,915"
03/03/2022,"71,973","72,396","71,719","72,396","1,242,648"
03/02/2022,"72,481","72,481","71,296","71,973","2,026,124"
03/01/2022,"71,550","72,312","71,211","71,973","1,623,166"
02/28/2022,"72,058","72,058","71,465","71,550","1,561,400"
02/25/2022,"72,227","72,735","71,973","72,058","1,979,946"
02/24/2022,"73,412","73,497","71,973","72,227","2,548,244"
02/23/2022,"73,666","73,666","72,650","73,582","1,164,820"
02/22/2022,"73,666","73,666","71,973","73,497","1,889,836"
02/21/2022,"73,328","74,174","73,328","74,005","1,295,439"
02/18/2022,"73,158","74,090","73,158","73,836","1,259,182"
02/17/2022,"73,666","74,259","73,497","74,090","1,761,107"
02/16/2022,"74,090","74,428","73,158","73,666","1,612,065"
02/15/2022,"72,820","74,767","70,957","73,666","2,897,583"
02/14/2022,"74,598","75,191","72,820","72,820","4,380,492"
02/11/2022,"77,307","77,561","76,207","76,207","20,381,816"
02/10/2022,"77,138","79,086","77,053","77,307","2,157,923"
02/09/2022,"77,223","77,815","76,461","76,884","1,904,126"
02/08/2022,"78,239","78,239","76,291","77,900","1,447,197"
02/07/2022,"76,715","78,662","75,783","78,239","2,037,934"
01/28/2022,"77,053","77,900","75,360","75,360","2,528,167"
01/27/2022,"78,747","80,017","76,545","77,053","2,046,555"
01/26/2022,"81,118","81,118","78,408","80,017","3,108,982"
01/25/2022,"78,323","81,287","75,360","81,118","2,830,030"
01/24/2022,"75,699","79,170","74,682","78,747","3,221,886"
01/21/2022,"73,582","76,207","72,904","75,529","3,083,945"
01/20/2022,"72,142","74,090","70,364","73,751","3,300,068"
01/19/2022,"74,090","74,090","71,973","73,497","1,670,879"
01/18/2022,"72,396","74,174","71,126","74,174","2,049,744"
01/17/2022,"70,279","74,513","69,687","72,989","3,149,408"
01/14/2022,"69,348","70,618","68,586","70,618","1,833,030"
01/13/2022,"68,163","71,465","67,909","69,348","3,037,178"
01/12/2022,"67,231","67,739","66,046","67,739","2,717,363"
01/11/2022,"67,739","67,739","66,469","67,231","1,277,488"
01/10/2022,"67,485","67,655","66,469","67,316","1,365,236"
01/07/2022,"67,401","67,655","66,215","67,570","1,141,082"
01/06/2022,"66,554","67,655","65,961","66,977","1,435,624"
01/05/2022,"66,892","68,078","66,046","66,046","1,998,370"
01/04/2022,"66,892","67,231","66,046","66,892","1,339,018"
