Date,Open,High,Low,Close,Volume
05/19/2016,"24,086","24,086","23,643","23,643","819,574"
05/18/2016,"23,742","24,479","23,693","24,086","2,561,480"
05/17/2016,"23,693","23,988","23,545","23,742","1,349,207"
05/16/2016,"23,299","23,742","23,201","23,742","767,535"
05/13/2016,"23,594","23,742","23,103","23,398","1,493,934"
05/12/2016,"24,086","24,233","23,594","23,594","994,308"
05/11/2016,"23,889","24,184","23,742","24,086","1,451,456"
05/10/2016,"23,594","23,889","23,398","23,889","1,108,234"
05/09/2016,"23,889","24,233","23,594","23,594","1,691,046"
05/06/2016,"23,299","23,988","23,201","23,889","3,103,848"
05/05/2016,"22,857","23,496","22,759","23,152","2,387,580"
05/04/2016,"22,513","22,955","22,218","22,660","1,521,195"
04/29/2016,"22,415","23,004","22,415","22,611","1,477,740"
04/28/2016,"22,611","23,004","22,464","22,710","1,410,422"
04/27/2016,"23,201","23,349","22,562","22,611","2,430,221"
04/26/2016,"22,365","23,201","22,365","23,201","1,740,014"
04/25/2016,"22,562","23,004","22,562","22,562","2,644,809"
04/22/2016,"21,087","22,513","21,087","22,464","5,041,503"
04/21/2016,"21,038","21,235","20,940","21,087","1,664,701"
04/20/2016,"20,891","21,038","20,694","21,038","1,565,972"
04/19/2016,"20,940","21,284","20,743","20,842","2,001,636"
04/15/2016,"20,891","21,382","20,792","20,891","2,416,428"
04/14/2016,"20,596","20,891","20,547","20,792","1,574,943"
04/13/2016,"20,792","20,842","20,547","20,596","1,289,783"
04/12/2016,"20,448","20,940","20,153","20,694","2,585,262"
04/11/2016,"20,350","20,645","20,104","20,448","2,005,176"
04/08/2016,"20,399","20,498","20,301","20,350","1,533,198"
04/07/2016,"20,743","20,743","20,203","20,498","1,514,135"
04/06/2016,"20,153","20,645","20,104","20,645","1,872,208"
04/05/2016,"20,104","20,350","20,006","20,153","2,856,283"
04/04/2016,"20,252","20,301","19,908","20,104","894,155"
04/01/2016,"20,153","20,350","20,055","20,104","1,332,261"
03/31/2016,"20,645","20,743","20,153","20,153","3,655,656"
03/30/2016,"20,448","20,792","20,448","20,694","1,012,740"
03/29/2016,"21,087","21,087","20,645","20,645","662,987"
03/28/2016,"21,087","21,137","20,940","21,038","1,086,161"
03/25/2016,"20,645","21,038","20,448","21,038","2,810,571"
03/24/2016,"21,087","21,137","20,645","20,694","1,678,880"
03/23/2016,"21,284","21,284","21,038","21,087","1,313,606"
03/22/2016,"21,137","21,284","21,038","21,284","1,204,623"
03/21/2016,"21,284","21,579","21,038","21,087","3,789,702"
03/18/2016,"20,940","21,038","20,743","20,891","7,214,659"
03/17/2016,"21,382","21,481","20,989","20,989","2,186,908"
03/16/2016,"20,694","21,382","20,694","21,235","4,115,978"
03/15/2016,"20,399","20,694","20,399","20,645","2,632,745"
03/14/2016,"20,498","20,498","20,301","20,498","2,455,732"
03/11/2016,"20,547","20,596","20,399","20,448","1,039,065"
03/10/2016,"20,399","20,498","20,153","20,448","1,309,700"
03/09/2016,"20,498","20,596","20,301","20,350","955,207"
03/08/2016,"20,547","20,645","20,350","20,448","1,578,219"
03/07/2016,"20,645","20,743","20,498","20,547","1,154,923"
03/04/2016,"20,448","20,891","20,399","20,547","1,385,806"
03/03/2016,"20,596","20,694","20,399","20,448","945,076"
03/02/2016,"20,203","20,596","20,153","20,498","1,317,105"
03/01/2016,"20,153","20,399","20,006","20,006","1,729,028"
02/29/2016,"20,547","20,645","20,153","20,153","1,804,565"
02/26/2016,"20,645","20,645","20,301","20,645","1,003,280"
02/25/2016,"20,891","21,137","20,448","20,547","2,718,392"
02/24/2016,"20,153","21,137","20,006","20,792","3,364,474"
02/23/2016,"20,006","20,448","20,006","20,153","2,852,540"
02/22/2016,"19,711","19,908","19,662","19,859","1,328,640"
02/19/2016,"19,957","19,957","19,711","19,711","963,629"
02/18/2016,"19,662","20,104","19,613","19,809","1,496,863"
02/17/2016,"19,809","19,957","19,564","19,564","1,683,519"
02/16/2016,"19,711","20,055","19,711","19,809","1,159,704"
02/15/2016,"19,564","19,957","19,367","19,809","1,629,119"
02/05/2016,"19,465","19,859","19,465","19,711","1,282,276"
02/04/2016,"19,662","19,957","19,662","19,662","1,397,117"
02/03/2016,"19,662","19,662","19,318","19,465","1,631,947"
02/02/2016,"19,859","20,055","19,809","19,859","2,374,926"
02/01/2016,"20,350","20,399","20,006","20,006","1,612,112"
01/29/2016,"19,908","20,350","19,809","20,350","2,073,552"
01/28/2016,"19,809","20,055","19,809","19,908","1,143,673"
01/27/2016,"20,301","20,301","19,908","19,908","1,184,137"
01/26/2016,"19,908","20,301","19,809","19,957","1,335,251"
01/25/2016,"19,662","20,596","19,662","20,498","3,199,709"
01/22/2016,"19,662","19,711","18,974","19,465","2,192,136"
01/21/2016,"19,416","19,662","19,220","19,367","1,535,435"
01/20/2016,"19,662","20,153","19,416","19,662","1,879,390"
01/19/2016,"18,974","19,859","18,974","19,809","1,731,957"
01/18/2016,"19,416","19,662","18,679","18,974","3,283,668"
01/15/2016,"20,547","20,645","19,957","19,957","2,168,415"
01/14/2016,"20,547","20,743","20,399","20,547","1,406,536"
01/13/2016,"21,038","21,087","20,792","20,792","913,034"
01/12/2016,"20,645","20,989","20,645","20,989","978,623"
01/11/2016,"20,743","20,842","20,547","20,596","1,510,311"
01/08/2016,"20,792","20,940","20,498","20,743","1,375,939"
01/07/2016,"21,038","21,087","20,645","20,891","1,903,090"
01/06/2016,"20,891","21,235","20,891","21,137","1,616,262"
01/05/2016,"21,087","21,333","20,842","20,891","2,305,493"
01/04/2016,"21,530","21,628","20,940","21,235","1,549,696"
