DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2/18/2022,73158,74090,73158,73836,1259182
2/17/2022,73666,74259,73497,74090,1761107
2/16/2022,74090,74428,73158,73666,1612065
2/15/2022,72820,74767,70957,73666,2897583
2/14/2022,74598,75191,72820,72820,4380492
2/11/2022,77307,77561,76207,76207,20381816
2/10/2022,77138,79086,77053,77307,2157923
2/9/2022,77223,77815,76461,76884,1904126
2/8/2022,78239,78239,76291,77900,1447197
2/7/2022,76715,78662,75783,78239,2037934
1/28/2022,77053,77900,75360,75360,2528167
1/27/2022,78747,80017,76545,77053,2046555
1/26/2022,81118,81118,78408,80017,3108982
1/25/2022,78323,81287,75360,81118,2830030
1/24/2022,75699,79170,74682,78747,3221886
1/21/2022,73582,76207,72904,75529,3083945
1/20/2022,72142,74090,70364,73751,3300068
1/19/2022,74090,74090,71973,73497,1670879
1/18/2022,72396,74174,71126,74174,2049744
1/17/2022,70279,74513,69687,72989,3149408
1/14/2022,69348,70618,68586,70618,1833030
1/13/2022,68163,71465,67909,69348,3037178
1/12/2022,67231,67739,66046,67739,2717363
1/11/2022,67739,67739,66469,67231,1277488
1/10/2022,67485,67655,66469,67316,1365236
1/7/2022,67401,67655,66215,67570,1141082
1/6/2022,66554,67655,65961,66977,1435624
1/5/2022,66892,68078,66046,66046,1998370
1/4/2022,66892,67231,66046,66892,1339018
12/31/2021,66892,67062,66384,66723,497555
12/30/2021,67570,67655,65792,66384,1191983
12/29/2021,67316,67570,66977,67316,519640
12/28/2021,67739,68586,66046,67739,2797553
12/27/2021,66808,67993,65961,67570,1103172
12/24/2021,65030,66469,65030,66469,1003141
12/23/2021,65622,66808,64776,64776,1758037
12/22/2021,65199,65876,64860,65114,2261615
12/21/2021,65695,66226,65364,65629,1166535
12/20/2021,65364,66027,65098,66027,1268706
12/17/2021,66359,66359,64036,64036,5237727
12/16/2021,66890,66890,65098,65762,1577934
12/15/2021,66027,66823,65695,66293,1258007
12/14/2021,66094,66691,65762,65894,1299448
12/13/2021,67686,67686,65828,66094,1654638
12/10/2021,67023,68217,66293,66359,2914001
